id,description
0275671,Gulfstream
2041416,Gulfstream
1215515,Gulfstream
1098609,Gulfstream
1053425,Gulfstream
1420523,Gulfstream
1857543,Gulfstream
0517785,Gulfstream
1311419,Gulfstream
2106202,Gulfstream
0497885,Gulfstream
1606078,Hawk T1
1736177,Hawk T1
0935016,Hawk T1
2172310,Hawk T1
1476339,Hawk T1
2223255,Hawk T1
1911427,Hawk T1
1678522,Hawk T1
1452537,Hawk T1
1822339,Hawk T1
1244756,Hawk T1
1677053,Hawk T1
1477073,Hawk T1
0961972,Hawk T1
1976055,Hawk T1
0893717,Hawk T1
1082296,Hawk T1
1244760,Hawk T1
1615575,Hawk T1
1551549,Hawk T1
2165386,Hawk T1
1248046,Hawk T1
1736242,Hawk T1
2176625,Hawk T1
0554994,Hawk T1
0877683,Hawk T1
1574584,Hawk T1
1472586,Hawk T1
1244468,Hawk T1
2018705,Hawk T1
0934118,Hawk T1
1859253,Hawk T1
0685277,Hawk T1
1002202,Il-76
1008573,Il-76
1065592,Il-76
0895159,Il-76
1999871,Il-76
1682062,Il-76
0746098,Il-76
1273374,Il-76
1050578,Il-76
1617995,Il-76
0434362,Il-76
1826520,Il-76
1202520,Il-76
1033762,Il-76
0577854,Il-76
0737312,Il-76
0979868,Il-76
1063985,Il-76
0582371,Il-76
0811679,Il-76
0817490,Il-76
0522959,Il-76
1313042,Il-76
0576249,Il-76
1066875,Il-76
1723913,Il-76
0757186,Il-76
0523181,Il-76
0758789,Il-76
1869866,Il-76
0781670,Il-76
0523184,Il-76
0576236,Il-76
0602750,L-1011
1002747,L-1011
0391023,L-1011
1042661,L-1011
0923717,L-1011
0901522,L-1011
0500439,L-1011
0174893,L-1011
0783899,L-1011
0136158,L-1011
0829994,L-1011
0564173,L-1011
0066409,L-1011
1428219,L-1011
0188412,L-1011
1200650,L-1011
0869717,L-1011
0478340,L-1011
0218848,L-1011
1277604,L-1011
0681040,L-1011
0063277,L-1011
0907389,L-1011
1079167,L-1011
1287739,L-1011
0536306,L-1011
1010683,L-1011
0829650,L-1011
0066411,L-1011
0901529,L-1011
0689282,L-1011
0880574,L-1011
0723207,L-1011
0517837,L-1011
0959267,MD-11
1526201,MD-11
1472188,MD-11
1284226,MD-11
1611576,MD-11
0773076,MD-11
0193982,MD-11
1410729,MD-11
0968445,MD-11
1636315,MD-11
1429708,MD-11
1997993,MD-11
1895800,MD-11
1283960,MD-11
1523794,MD-11
1123299,MD-11
1093250,MD-11
1973423,MD-11
1289638,MD-11
0980556,MD-11
0980092,MD-11
0728940,MD-11
0681544,MD-11
0338536,MD-11
0174853,MD-11
1666443,MD-11
1852373,MD-11
1296186,MD-11
1610616,MD-11
1307574,MD-11
1554795,MD-11
0449729,MD-11
0038598,MD-11
1280724,MD-80
0875323,MD-80
2111015,MD-80
1630052,MD-80
1193890,MD-80
1553820,MD-80
0926108,MD-80
0843963,MD-80
1095342,MD-80
1636453,MD-80
0072368,MD-80
0944254,MD-80
0127050,MD-80
1875195,MD-80
0923715,MD-80
0665003,MD-80
1036880,MD-80
0702840,MD-80
1341849,MD-80
0063272,MD-80
1398764,MD-80
1676760,MD-80
0198130,MD-80
1320161,MD-80
2217838,MD-80
1605240,MD-80
0704265,MD-80
1258526,MD-80
0923503,MD-80
0950428,MD-80
1197194,MD-80
1421262,MD-80
1208470,MD-80
0127034,MD-80
2174787,MD-80
1429258,MD-80
1447977,MD-80
1265380,MD-80
0321715,MD-80
1517885,MD-80
2259899,MD-80
0109457,MD-80
0478967,MD-80
1204180,MD-80
0193728,MD-80
1364623,MD-80
0418704,MD-80
0116701,MD-80
0782915,MD-80
0056589,MD-80
1772017,MD-80
1265320,MD-80
0187233,MD-80
1279903,MD-80
1004662,MD-80
0480708,MD-80
0205785,MD-80
1467694,MD-80
0361614,MD-80
1383342,MD-80
1227256,MD-80
1014380,MD-80
1389125,MD-80
2001287,MD-80
0068814,MD-80
0193729,MD-80
1396728,MD-80
0487360,MD-90
1736105,MD-90
0062708,MD-90
0875283,MD-90
1480281,MD-90
1366848,MD-90
0428662,MD-90
1567893,MD-90
0487344,MD-90
1469731,MD-90
0977264,MD-90
1223344,MD-90
0063102,MD-90
1388982,MD-90
1734386,MD-90
0719543,MD-90
1264191,MD-90
1429156,MD-90
2118114,MD-90
1340282,MD-90
0977267,MD-90
0202411,MD-90
1789452,MD-90
1570250,MD-90
2226297,MD-90
2244549,MD-90
0622055,MD-90
1573056,MD-90
0225472,MD-90
1693789,MD-90
2054447,MD-90
2247794,MD-90
0364670,MD-90
1026075,Metroliner
1293682,Metroliner
0801612,Metroliner
1336517,Metroliner
0975826,Metroliner
0634628,Metroliner
0572855,Metroliner
0313721,Metroliner
1569462,Metroliner
0447765,Metroliner
0447760,Metroliner
1428031,Metroliner
0411770,Metroliner
0977247,Metroliner
1519485,Metroliner
0132987,Metroliner
2031392,Metroliner
0063920,Metroliner
1570192,Metroliner
0405438,Metroliner
0337955,Metroliner
1146072,Metroliner
0880590,Metroliner
0091366,Metroliner
0735014,Metroliner
0182174,Metroliner
0984996,Metroliner
0109444,Metroliner
1958528,Metroliner
0874832,Metroliner
1410356,Metroliner
0109656,Metroliner
0333814,Metroliner
1373934,King Air
1766203,King Air
1088416,King Air
1620917,King Air
0738021,King Air
0628313,King Air
0805499,King Air
1679994,King Air
1843606,King Air
1468387,King Air
1566624,King Air
1688962,King Air
1461716,King Air
1496926,King Air
1254089,King Air
1319235,King Air
1293480,King Air
0877087,King Air
1605012,King Air
1933878,King Air
2148543,King Air
1472109,King Air
0692095,King Air
1726039,King Air
1054551,King Air
2171433,King Air
1523054,King Air
1859488,King Air
1840143,King Air
1359886,King Air
1548951,King Air
1101613,King Air
1376665,King Air
1261425,King Air
1344994,PA-28
2074640,PA-28
1423432,PA-28
0745799,PA-28
1482540,PA-28
2228410,PA-28
0748614,PA-28
2176031,PA-28
1798545,PA-28
1311406,PA-28
1021870,PA-28
1161939,PA-28
0791201,PA-28
0104814,PA-28
1414282,PA-28
1116484,PA-28
2114201,PA-28
1593589,PA-28
2186728,PA-28
1593381,PA-28
1906969,PA-28
1679468,PA-28
1119554,PA-28
1626894,PA-28
2210244,PA-28
0793692,PA-28
1179294,PA-28
1254451,PA-28
1405302,PA-28
2243578,PA-28
1303982,PA-28
1507344,PA-28
1151769,PA-28
1603711,SR-20
2135681,SR-20
1658297,SR-20
1605921,SR-20
1650403,SR-20
1261973,SR-20
2160776,SR-20
1583942,SR-20
1482541,SR-20
1278141,SR-20
0856817,SR-20
1711191,SR-20
2048410,SR-20
2202486,SR-20
2203115,SR-20
1234236,SR-20
2162060,SR-20
1281757,SR-20
2114202,SR-20
1104662,SR-20
1502611,SR-20
1646015,SR-20
1770844,SR-20
2266584,SR-20
2073469,SR-20
2061717,SR-20
2014222,SR-20
2200433,SR-20
2014220,SR-20
1681420,SR-20
2081787,SR-20
1747769,SR-20
1623436,SR-20
0880559,Saab 2000
0874688,Saab 2000
0922520,Saab 2000
1414824,Saab 2000
1232503,Saab 2000
1054576,Saab 2000
0939486,Saab 2000
0648476,Saab 2000
0962576,Saab 2000
2211302,Saab 2000
1389715,Saab 2000
0923766,Saab 2000
2157193,Saab 2000
1314986,Saab 2000
2180063,Saab 2000
0711206,Saab 2000
1827290,Saab 2000
1975739,Saab 2000
0067617,Saab 2000
1312743,Saab 2000
2019475,Saab 2000
1966254,Saab 2000
1026714,Saab 2000
1235480,Saab 2000
0114421,Saab 2000
2033183,Saab 2000
0451224,Saab 2000
1014304,Saab 2000
2026755,Saab 2000
2127989,Saab 2000
1151884,Saab 2000
0763431,Saab 2000
1878600,Saab 2000
1122271,Saab 2000
1390114,Saab 340
0136485,Saab 340
1939689,Saab 340
0347754,Saab 340
1754871,Saab 340
2222402,Saab 340
1785635,Saab 340
1399587,Saab 340
0562555,Saab 340
0098085,Saab 340
0977012,Saab 340
1989990,Saab 340
1444742,Saab 340
1559316,Saab 340
1550162,Saab 340
0740887,Saab 340
1977817,Saab 340
0114415,Saab 340
0680474,Saab 340
0437932,Saab 340
0517786,Saab 340
0129325,Saab 340
1092038,Saab 340
1543285,Saab 340
1714819,Saab 340
1054267,Saab 340
1895223,Saab 340
0187239,Saab 340
0924085,Saab 340
0085330,Saab 340
0435273,Saab 340
1668966,Saab 340
0257380,Saab 340
2162376,Spitfire
1072329,Spitfire
2043843,Spitfire
1173868,Spitfire
1767079,Spitfire
2181546,Spitfire
1729159,Spitfire
0930260,Spitfire
1969068,Spitfire
1754084,Spitfire
1759217,Spitfire
1174379,Spitfire
1409353,Spitfire
0713693,Spitfire
1376343,Spitfire
1250763,Spitfire
1115131,Spitfire
1373249,Spitfire
0597780,Spitfire
1735417,Spitfire
1252832,Spitfire
2171883,Spitfire
1778957,Spitfire
1170135,Spitfire
0876577,Spitfire
1450568,Spitfire
2132425,Spitfire
1560883,Spitfire
2162372,Spitfire
0752004,Spitfire
1576955,Spitfire
0902419,Spitfire
2042721,Spitfire
0607518,Tornado
1174475,Tornado
1299913,Tornado
1272849,Tornado
1349343,Tornado
1349314,Tornado
1259067,Tornado
1376345,Tornado
1335029,Tornado
1258555,Tornado
1373008,Tornado
1767577,Tornado
2094375,Tornado
2136392,Tornado
1223923,Tornado
1859254,Tornado
1241521,Tornado
1966895,Tornado
1085189,Tornado
2118956,Tornado
2041569,Tornado
1931348,Tornado
1270604,Tornado
1091255,Tornado
1607515,Tornado
0536299,Tornado
0891419,Tornado
2063400,Tornado
1607505,Tornado
1270601,Tornado
1251382,Tornado
0744304,Tornado
1607467,Tornado
1218277,Tornado
0525710,Tu-134
0523057,Tu-134
0993942,Tu-134
0143339,Tu-134
1166761,Tu-134
0944175,Tu-134
1594713,Tu-134
1594798,Tu-134
0921289,Tu-134
0062669,Tu-134
0988536,Tu-134
0523187,Tu-134
0063292,Tu-134
0523155,Tu-134
1187867,Tu-134
0523142,Tu-134
0105827,Tu-134
1182715,Tu-134
1602329,Tu-134
1312387,Tu-134
1342280,Tu-134
0759971,Tu-134
0606129,Tu-134
1544175,Tu-134
1594711,Tu-134
0720882,Tu-134
0523009,Tu-134
0523144,Tu-134
0920420,Tu-134
0924608,Tu-134
0948666,Tu-134
0618972,Tu-134
1594734,Tu-134
0487397,Tu-154
1418807,Tu-154
0716451,Tu-154
1298145,Tu-154
0103328,Tu-154
0939483,Tu-154
1164220,Tu-154
1230394,Tu-154
1302750,Tu-154
1088786,Tu-154
1320913,Tu-154
0184994,Tu-154
1044149,Tu-154
1244289,Tu-154
0467386,Tu-154
0901364,Tu-154
0944240,Tu-154
1447126,Tu-154
0094395,Tu-154
1590459,Tu-154
0989278,Tu-154
0062771,Tu-154
0973256,Tu-154
0062687,Tu-154
0062722,Tu-154
0894311,Tu-154
1430019,Tu-154
1544222,Tu-154
0490172,Tu-154
0143396,Tu-154
1611167,Tu-154
0062675,Tu-154
0198445,Tu-154
1790927,Yak-42
0944239,Yak-42
0733079,Yak-42
1320583,Yak-42
1176914,Yak-42
0077513,Yak-42
1056902,Yak-42
0792373,Yak-42
1627581,Yak-42
1284223,Yak-42
1429966,Yak-42
1826524,Yak-42
0490185,Yak-42
0606123,Yak-42
0749478,Yak-42
0066408,Yak-42
0901509,Yak-42
1501838,Yak-42
0730106,Yak-42
1611239,Yak-42
0504825,Yak-42
1581695,Yak-42
0198777,Yak-42
0819685,Yak-42
1696014,Yak-42
0394095,Yak-42
1000013,Yak-42
1544139,Yak-42
0522968,Yak-42
1577680,Yak-42
1826676,Yak-42
0472681,Yak-42
1597829,Yak-42
0197891,Yak-42
0481847,Boeing 707
0810608,Boeing 707
1514481,Boeing 707
0887066,Boeing 707
1318819,Boeing 707
0624128,Boeing 707
0602177,Boeing 707
1148180,Boeing 707
1346004,Boeing 707
1288661,Boeing 707
0760910,Boeing 707
0113201,Boeing 707
0923884,Boeing 707
0987261,Boeing 707
0536511,Boeing 707
0732667,Boeing 707
0901498,Boeing 707
0631897,Boeing 707
1193587,Boeing 707
0198101,Boeing 707
1017179,Boeing 707
1068565,Boeing 707
0063435,Boeing 707
0732410,Boeing 707
0536721,Boeing 707
1518652,Boeing 707
1009831,Boeing 707
0062781,Boeing 707
0458781,Boeing 707
1514484,Boeing 707
0869692,Boeing 707
1152266,Boeing 707
1199327,Boeing 707
1426527,Boeing 727
0275719,Boeing 727
1188390,Boeing 727
1862134,Boeing 727
0482763,Boeing 727
0345994,Boeing 727
0063291,Boeing 727
1298905,Boeing 727
1446378,Boeing 727
0689276,Boeing 727
1691787,Boeing 727
0321755,Boeing 727
0582367,Boeing 727
0907378,Boeing 727
0879892,Boeing 727
0730793,Boeing 727
0939607,Boeing 727
0275123,Boeing 727
0994960,Boeing 727
0638654,Boeing 727
0699599,Boeing 727
0356165,Boeing 727
0063113,Boeing 727
0907364,Boeing 727
0740881,Boeing 727
0314131,Boeing 727
0745103,Boeing 727
0250399,Boeing 727
0075758,Boeing 727
0901521,Boeing 727
0147047,Boeing 727
0875317,Boeing 727
1036881,Boeing 727
0048341,Boeing 727
0480706,Boeing 737
0497532,Boeing 737
0091362,Boeing 737
1036858,Boeing 737
2248578,Boeing 737
1339026,Boeing 737
1115293,Boeing 737
0894319,Boeing 737
0853398,Boeing 737
0536510,Boeing 737
0923673,Boeing 737
0894315,Boeing 737
1351345,Boeing 737
0061580,Boeing 737
1514479,Boeing 737
0981301,Boeing 737
0815913,Boeing 737
0522884,Boeing 737
1296939,Boeing 737
0723122,Boeing 737
0907358,Boeing 737
1869877,Boeing 737
1884748,Boeing 737
0147048,Boeing 737
0979470,Boeing 737
1411216,Boeing 737
0127047,Boeing 737
0548186,Boeing 737
1516339,Boeing 737
0187244,Boeing 737
0109632,Boeing 737
0034958,Boeing 737
0100213,Boeing 737
1062304,Boeing 737
2227920,Boeing 737
0907357,Boeing 737
0697376,Boeing 737
0061307,Boeing 737
1227019,Boeing 737
1955376,Boeing 737
1539459,Boeing 737
0574350,Boeing 737
0184350,Boeing 737
0944166,Boeing 737
2046004,Boeing 737
0706281,Boeing 737
0062667,Boeing 737
0894219,Boeing 737
0248336,Boeing 737
1258703,Boeing 737
2127975,Boeing 737
0335667,Boeing 737
1426565,Boeing 737
0965611,Boeing 737
2248581,Boeing 737
2031394,Boeing 737
0547087,Boeing 737
0383456,Boeing 737
0704549,Boeing 737
1852170,Boeing 737
0517631,Boeing 737
1118224,Boeing 737
1730435,Boeing 737
1018935,Boeing 737
1146236,Boeing 737
1222203,Boeing 737
1393630,Boeing 737
1527501,Boeing 737
0939537,Boeing 737
0428657,Boeing 737
1966165,Boeing 737
1245559,Boeing 737
0337370,Boeing 737
1474251,Boeing 737
2120181,Boeing 737
1235148,Boeing 737
1503757,Boeing 737
1017287,Boeing 737
1884743,Boeing 737
0572861,Boeing 737
1876021,Boeing 737
1277633,Boeing 737
0649690,Boeing 737
0447883,Boeing 737
0923560,Boeing 737
2178143,Boeing 737
1334567,Boeing 737
0093515,Boeing 737
0487357,Boeing 737
1779244,Boeing 737
0768400,Boeing 737
0562105,Boeing 737
1230368,Boeing 737
0523220,Boeing 737
0062655,Boeing 737
0716436,Boeing 737
2190106,Boeing 737
0116708,Boeing 737
1917739,Boeing 737
0972487,Boeing 737
0151665,Boeing 737
1973458,Boeing 737
1749186,Boeing 737
1405447,Boeing 737
1481159,Boeing 737
1620906,Boeing 737
1691483,Boeing 737
1272643,Boeing 737
0865314,Boeing 737
0761153,Boeing 737
1891664,Boeing 737
1602331,Boeing 737
0445490,Boeing 737
0114403,Boeing 737
2170857,Boeing 737
0201676,Boeing 737
1033079,Boeing 737
1563192,Boeing 737
0649689,Boeing 737
1377235,Boeing 737
0857107,Boeing 737
1909490,Boeing 737
1313891,Boeing 737
0143364,Boeing 737
0698791,Boeing 737
1216716,Boeing 737
1570201,Boeing 737
2230107,Boeing 737
1051042,Boeing 737
1444896,Boeing 737
1852173,Boeing 737
0434358,Boeing 737
1251766,Boeing 737
1852177,Boeing 737
1165045,Boeing 737
1845995,Boeing 737
2063812,Boeing 737
1304869,Boeing 737
0383402,Boeing 737
1549183,Boeing 737
1650693,Boeing 737
1908628,Boeing 737
1747505,Boeing 737
2044777,Boeing 737
1016726,Boeing 737
1280176,Boeing 737
1215384,Boeing 737
1313344,Boeing 737
0800938,Boeing 737
1229599,Boeing 737
0796444,Boeing 737
0959047,Boeing 737
1524816,Boeing 737
0956273,Boeing 737
1687756,Boeing 737
0562553,Boeing 737
1358046,Boeing 737
0428665,Boeing 737
1908388,Boeing 737
1225644,Boeing 737
0973091,Boeing 737
1400105,Boeing 737
1648294,Boeing 737
2123946,Boeing 737
0907752,Boeing 737
1401878,Boeing 737
1143126,Boeing 737
1818860,Boeing 737
1358662,Boeing 737
0622056,Boeing 737
0523226,Boeing 737
0288164,Boeing 737
1727704,Boeing 737
1315141,Boeing 737
0097112,Boeing 737
2071579,Boeing 737
1846146,Boeing 737
1718621,Boeing 737
1979663,Boeing 737
0731464,Boeing 737
1173450,Boeing 737
1319791,Boeing 737
2203483,Boeing 737
1603205,Boeing 737
2235588,Boeing 737
1054095,Boeing 737
1428644,Boeing 737
0209211,Boeing 737
0780820,Boeing 737
0229722,Boeing 737
1691790,Boeing 737
0361469,Boeing 737
0490186,Boeing 737
0447809,Boeing 737
2201377,Boeing 737
0697386,Boeing 737
0842393,Boeing 737
2224807,Boeing 737
1266143,Boeing 737
1569052,Boeing 737
1594736,Boeing 737
1598898,Boeing 737
2236971,Boeing 737
0097108,Boeing 737
0875563,Boeing 737
1244287,Boeing 737
1603035,Boeing 737
1236463,Boeing 737
1285916,Boeing 737
1190718,Boeing 737
1573352,Boeing 737
0188557,Boeing 737
1637438,Boeing 737
0395615,Boeing 737
0274621,Boeing 737
0944245,Boeing 737
1662016,Boeing 737
2021834,Boeing 737
1252037,Boeing 737
1067929,Boeing 737
0428239,Boeing 737
0684565,Boeing 737
2124349,Boeing 737
1545691,Boeing 737
0740885,Boeing 737
1146034,Boeing 737
0957896,Boeing 737
1036818,Boeing 737
1398924,Boeing 737
1338983,Boeing 737
1987009,Boeing 737
0302036,Boeing 737
1663377,Boeing 737
2195500,Boeing 737
1456775,Boeing 737
1339052,Boeing 737
1748132,Boeing 737
1906352,Boeing 737
0273141,Boeing 737
0437933,Boeing 737
1526476,Boeing 737
1884992,Boeing 737
2169127,Boeing 737
0192179,Boeing 737
0179021,Boeing 737
2089355,Boeing 737
1429709,Boeing 737
0864570,Boeing 737
0936143,Boeing 737
2002223,Boeing 737
1521763,Boeing 737
0276022,Boeing 737
0311908,Boeing 737
0221294,Boeing 737
0331279,Boeing 737
1106339,Boeing 737
1918372,Boeing 737
0227126,Boeing 737
2215834,Boeing 737
2233944,Boeing 737
0727254,Boeing 737
1018862,Boeing 737
0671304,Boeing 737
0732162,Boeing 737
1718867,Boeing 737
0837340,Boeing 737
1047726,Boeing 747
0558306,Boeing 747
1428220,Boeing 747
0064007,Boeing 747
0275116,Boeing 747
0713645,Boeing 747
0147037,Boeing 747
0808930,Boeing 747
0685282,Boeing 747
1340209,Boeing 747
1163044,Boeing 747
0540719,Boeing 747
0796213,Boeing 747
1033308,Boeing 747
0074633,Boeing 747
1224263,Boeing 747
1062971,Boeing 747
1281454,Boeing 747
0792085,Boeing 747
0367975,Boeing 747
0944156,Boeing 747
1014103,Boeing 747
0114120,Boeing 747
0296011,Boeing 747
0179062,Boeing 747
0880585,Boeing 747
1688967,Boeing 747
0880570,Boeing 747
2226295,Boeing 747
1050684,Boeing 747
1318175,Boeing 747
0989834,Boeing 747
0132975,Boeing 747
0869697,Boeing 747
2230120,Boeing 747
1869873,Boeing 747
1825682,Boeing 747
0880573,Boeing 747
0457869,Boeing 747
0065830,Boeing 747
1038118,Boeing 747
0069768,Boeing 747
1801660,Boeing 747
0719135,Boeing 747
0771168,Boeing 747
0447170,Boeing 747
1031438,Boeing 747
1291802,Boeing 747
0233756,Boeing 747
0682665,Boeing 747
0454783,Boeing 747
0323096,Boeing 747
0471263,Boeing 747
0429100,Boeing 747
1341990,Boeing 747
1137740,Boeing 747
0045128,Boeing 747
0869727,Boeing 747
0993945,Boeing 747
1094667,Boeing 747
0963004,Boeing 747
0195002,Boeing 747
1891304,Boeing 747
0097750,Boeing 747
1767091,Boeing 747
1233559,Boeing 747
1254468,Boeing 747
2218009,Boeing 747
0476814,Boeing 747
1132269,Boeing 747
0980094,Boeing 747
1616394,Boeing 747
2148651,Boeing 747
1256683,Boeing 747
0788467,Boeing 747
0856020,Boeing 747
0574284,Boeing 747
0681539,Boeing 747
1169799,Boeing 747
1292370,Boeing 747
1544177,Boeing 747
1895995,Boeing 747
0167090,Boeing 747
0179059,Boeing 747
0458674,Boeing 747
0562338,Boeing 747
0980191,Boeing 747
0710666,Boeing 747
0981462,Boeing 747
0271186,Boeing 747
1623631,Boeing 747
1206755,Boeing 747
0447773,Boeing 747
0181732,Boeing 747
1695918,Boeing 747
1149855,Boeing 747
0569010,Boeing 747
0114454,Boeing 747
1094264,Boeing 747
0167114,Boeing 747
1515540,Boeing 747
2217844,Boeing 747
0964235,Boeing 747
2131569,Boeing 747
0574362,Boeing 747
1960593,Boeing 747
2021679,Boeing 747
0888512,Boeing 747
0065826,Boeing 747
1767106,Boeing 747
1506896,Boeing 747
0491938,Boeing 747
1662017,Boeing 747
1305614,Boeing 747
1204178,Boeing 747
1709162,Boeing 747
0098491,Boeing 747
1790437,Boeing 747
1395492,Boeing 747
1212012,Boeing 747
1603036,Boeing 747
1200712,Boeing 747
1550136,Boeing 747
1173801,Boeing 747
0678979,Boeing 747
1233576,Boeing 747
1942524,Boeing 747
2211284,Boeing 747
1891189,Boeing 747
1139712,Boeing 747
1291092,Boeing 747
0127504,Boeing 747
0539095,Boeing 747
1553993,Boeing 747
0788951,Boeing 757
1018466,Boeing 757
0851322,Boeing 757
1471691,Boeing 757
0087246,Boeing 757
0169317,Boeing 757
1493118,Boeing 757
1073024,Boeing 757
1824737,Boeing 757
1207125,Boeing 757
1258561,Boeing 757
1547881,Boeing 757
0921181,Boeing 757
0708641,Boeing 757
1663375,Boeing 757
1026363,Boeing 757
1424924,Boeing 757
1253857,Boeing 757
1389246,Boeing 757
1568885,Boeing 757
2188165,Boeing 757
0288188,Boeing 757
1741954,Boeing 757
1238215,Boeing 757
1917720,Boeing 757
0684607,Boeing 757
1884749,Boeing 757
0090862,Boeing 757
1175264,Boeing 757
1730671,Boeing 757
0903124,Boeing 757
1723911,Boeing 757
1415495,Boeing 757
1345218,Boeing 757
0330281,Boeing 757
1313225,Boeing 757
1834622,Boeing 757
2147405,Boeing 757
0839551,Boeing 757
0924405,Boeing 757
1398983,Boeing 757
0985968,Boeing 757
2099420,Boeing 757
1204263,Boeing 757
1221753,Boeing 757
1279666,Boeing 757
2020641,Boeing 757
1307073,Boeing 757
0313727,Boeing 757
1017288,Boeing 757
1334472,Boeing 757
0467431,Boeing 757
1213050,Boeing 757
0781904,Boeing 757
1261956,Boeing 757
1981480,Boeing 757
0903658,Boeing 757
1122464,Boeing 757
1277617,Boeing 757
1255496,Boeing 757
0187532,Boeing 757
0924404,Boeing 757
1295646,Boeing 757
0443974,Boeing 757
0658111,Boeing 757
1486878,Boeing 757
1514289,Boeing 767
1860128,Boeing 767
0908596,Boeing 767
1222396,Boeing 767
0709507,Boeing 767
2248661,Boeing 767
1291080,Boeing 767
0713467,Boeing 767
2124427,Boeing 767
0576244,Boeing 767
1657942,Boeing 767
0109462,Boeing 767
0675250,Boeing 767
0908588,Boeing 767
0865670,Boeing 767
1359128,Boeing 767
0953094,Boeing 767
1306316,Boeing 767
2232678,Boeing 767
2244649,Boeing 767
1313048,Boeing 767
1389713,Boeing 767
1521750,Boeing 767
1004743,Boeing 767
0127507,Boeing 767
0892229,Boeing 767
0062766,Boeing 767
1063417,Boeing 767
0668315,Boeing 767
1529607,Boeing 767
0191386,Boeing 767
1379717,Boeing 767
0310894,Boeing 767
0936782,Boeing 767
0097757,Boeing 767
1700379,Boeing 767
0523028,Boeing 767
0907432,Boeing 767
1838649,Boeing 767
0860225,Boeing 767
1605077,Boeing 767
0498132,Boeing 767
1237705,Boeing 767
1531356,Boeing 767
0182724,Boeing 767
2031399,Boeing 767
1223042,Boeing 767
1135129,Boeing 767
1211088,Boeing 767
1375584,Boeing 767
2188167,Boeing 767
0678996,Boeing 767
0445389,Boeing 767
1611577,Boeing 767
2149247,Boeing 767
0956231,Boeing 767
0870244,Boeing 767
0962873,Boeing 767
1294492,Boeing 767
0501887,Boeing 767
1479241,Boeing 767
0988938,Boeing 767
1967574,Boeing 767
1518619,Boeing 767
0688097,Boeing 767
2227595,Boeing 767
1966248,Boeing 767
0936086,Boeing 767
1353979,Boeing 767
1486631,Boeing 767
2263428,Boeing 767
1097302,Boeing 767
1790505,Boeing 767
0192189,Boeing 767
1345042,Boeing 767
1613179,Boeing 767
0870232,Boeing 767
0846642,Boeing 767
0981533,Boeing 767
1993167,Boeing 767
0176009,Boeing 767
0496773,Boeing 767
0498976,Boeing 767
0558247,Boeing 767
1521848,Boeing 767
0248710,Boeing 767
1658595,Boeing 767
0904858,Boeing 767
1798066,Boeing 767
0222901,Boeing 767
0457171,Boeing 767
1134122,Boeing 767
1769024,Boeing 767
1138890,Boeing 767
2039060,Boeing 767
2220738,Boeing 767
2213427,Boeing 767
2204928,Boeing 767
2000146,Boeing 767
1103084,Boeing 767
1143131,Boeing 777
1121194,Boeing 777
1852244,Boeing 777
0493824,Boeing 777
1823703,Boeing 777
1469629,Boeing 777
2230359,Boeing 777
1287740,Boeing 777
1563456,Boeing 777
1014374,Boeing 777
2076100,Boeing 777
1792328,Boeing 777
0065436,Boeing 777
1429850,Boeing 777
1287644,Boeing 777
1715529,Boeing 777
1992904,Boeing 777
1658290,Boeing 777
1704830,Boeing 777
2059186,Boeing 777
0361122,Boeing 777
0167800,Boeing 777
1701061,Boeing 777
0123345,Boeing 777
1706735,Boeing 777
1870552,Boeing 777
1405536,Boeing 777
2212065,Boeing 777
1088345,Boeing 777
1560791,Boeing 777
1180142,Boeing 777
1647297,Boeing 777
1608837,Boeing 777
2084802,Boeing 777
1779647,Boeing 777
1545067,Boeing 777
1783026,Boeing 777
1857207,Boeing 777
2239630,Boeing 777
2094380,Boeing 777
1307312,Boeing 777
2239816,Boeing 777
2015492,Boeing 777
1915069,Boeing 777
1646217,Boeing 777
2191092,Boeing 777
1709112,Boeing 777
1910714,Boeing 777
1864995,Boeing 777
2218526,Boeing 777
1661603,Boeing 777
0939993,Boeing 777
2124079,Boeing 777
1091648,Boeing 777
0381610,Boeing 777
1555557,Boeing 777
1099212,Boeing 777
1942551,Boeing 777
1583389,Boeing 777
1429301,Boeing 777
1303532,Boeing 777
1620516,Boeing 777
2066138,Boeing 777
1650311,Boeing 777
2234654,Boeing 777
1922917,Boeing 777
0897884,Boeing 777
0489932,A300
0880062,A300
0875360,A300
1294506,A300
0683606,A300
0718627,A300
0869684,A300
0123339,A300
0167092,A300
1719986,A300
1870761,A300
0801610,A300
0066522,A300
0812096,A300
1163998,A300
0939485,A300
0677162,A300
0100206,A300
0184344,A300
2252347,A300
0735016,A300
1119128,A300
0174895,A300
0751056,A300
0857110,A300
0901374,A300
0753862,A300
0901516,A300
0661930,A300
0065226,A300
0376341,A300
0133435,A300
0901506,A300
0829651,A310
1429836,A310
0130602,A310
2221716,A310
1469524,A310
0995429,A310
0846175,A310
0482806,A310
0847752,A310
1127082,A310
1514483,A310
2230428,A310
0063281,A310
0143384,A310
1918574,A310
0737639,A310
1583433,A310
2067976,A310
0438661,A310
0255153,A310
1234881,A310
0225215,A310
0109440,A310
0870866,A310
0851305,A310
1554330,A310
0719828,A310
0822340,A310
0067865,A310
1921449,A310
0136494,A310
1555111,A310
1707905,A310
0065412,A310
1688325,A320
